,Buy and Hold Sharpe,Buy and Hold Total Return,Number of Trades,Strategy Sharpe,Strategy Total Return,Symbols
246,0.02656946442917525,0.14700354263944582,4.0,2.7578486040063455,0.1406629400040079,MLM
247,0.09504280284853578,0.2434235865484038,4.0,1.60527188032535,0.03754493318574398,MMC
248,0.11713282364936678,0.3304385667554869,5.0,0.8533505733940497,0.03959610792484377,MMM
249,0.08623377965396561,0.38339107150804463,20.0,1.517807532148039,0.35928600344217776,MNST
250,0.1240855226741191,0.19796502239229863,1.0,0.018091772791590927,0.018091772791590927,MON
251,0.010942367238089527,0.06903352750464375,5.0,1.4906392593651352,0.14929109377813707,MOS
252,0.012288066999670463,0.0417412543426825,12.0,1.153622943233803,0.2123774711381882,MO
253,0.07309968460865379,0.49703146934619435,1.0,0.01364721937905155,0.01364721937905155,MPC
254,-0.005109890157513436,-0.02724952071851272,19.0,0.7144131767340658,0.49564207184454007,MRK
255,0.02987860128398144,0.3240593601434948,25.0,0.8333171262822123,0.9476464803527656,MRO
256,0.12789113379463748,0.4107589706532321,4.0,1.2640702665814023,0.031991372230111365,MSFT
257,0.0877412524389603,0.2964063198403821,24.0,1.0996210568342937,0.2822391761717726,MSI
260,0.1234741147707004,0.4211909045059541,3.0,1.2270289839507635,0.09341191232633028,MTD
262,0.025756728148832016,0.16251052321703408,5.0,2.731810572316398,0.20087626445379492,MYL
263,-0.03693059748786193,-0.3082143903310578,1.0,0.02370717728279285,0.02370717728279285,M
264,-0.00846276691474773,-0.044531299172451466,7.0,1.7168183281935832,0.29827489861877504,NAVI
265,-0.03973158079973755,-0.2578109766767761,5.0,0.7572530292276907,0.042121814659901315,NBL
267,0.06452188088051317,0.17806558569907394,5.0,2.467239237200652,0.1471194372793989,NDAQ
268,0.06297727361581804,0.1862764347365614,25.0,1.0154855838013834,0.3490544938779132,NEE
269,0.011812114992801158,0.06864148339002951,3.0,1.2203151443454439,0.03828741967564769,NEM
270,0.1360310762519713,0.8093825207794404,20.0,1.3410963321071885,0.6710229789306174,NFLX
271,-0.02271947318867909,-0.1860084836279562,13.0,0.9894879431293221,0.3712762971259169,NFX
272,0.01639883353679283,0.048081411457989276,16.0,1.886307512201371,0.24443504932708274,NI
273,0.06598821949753432,0.28309066303925,18.0,1.187096764666975,0.3901226835132773,NKE
274,-0.03323331096064995,-0.14321257263834397,3.0,-0.12926817630250703,-0.0021579746218942843,NLSN
275,0.1329121261106335,0.3981709214382001,17.0,1.3726201228775712,0.378278862055006,NOC
276,0.01862810011780929,0.10630763720114489,19.0,0.9248339671027703,0.33566159855617733,NOV
277,0.11025048423503248,0.9018838183332989,2.0,10.501396970240712,0.1456637936812096,NRG
279,0.12168052805032785,0.626426858113176,1.0,0.008134980415787982,0.008134980415787982,NTAP
282,0.13467442444438116,1.311429125541351,24.0,0.9358255935957187,1.2025326907671532,NVDA
283,-0.023099907886056932,-0.2768805797367614,11.0,0.6188042377388903,0.23976961313904852,NWL
284,0.08854604846818416,0.32055367337876295,4.0,2.8281436407805374,0.040712201406489894,NWSA
285,0.08460512135179139,0.31322261048133515,7.0,1.0379262961034246,0.09722009703342857,NWS
286,0.0416821378292242,0.19927529395702337,7.0,3.1785213222915405,0.18914042504104775,OKE
287,-0.01215953897680736,-0.04493449746631428,3.0,2.0204083804032926,0.05420301614433725,OMC
288,0.06703624551241848,0.24454644393414737,3.0,1.694804795481859,0.06259518679579845,ORCL
289,0.004821621307667897,0.02851045175897593,5.0,3.305727357316907,0.10265907038677793,ORLY
290,0.015972477465265488,0.0625091703024433,17.0,1.417656371589873,0.3618457109247147,OXY
291,-0.024388996011965498,-0.08591084926664405,12.0,1.0542068540898932,0.21323612456960309,O
292,0.061008396440095786,0.18787684125547688,12.0,1.2202555415920588,0.12923643662576634,PAYX
293,0.043982442604537646,0.15835324482908852,6.0,1.3874397749896301,0.11366318299998587,PBCT
294,0.05546360857858165,0.23792728987218636,7.0,1.7052549272578776,0.30713428159760736,PCAR
295,-0.08583290087382325,-0.400282634154674,8.0,0.8906431629803672,0.09301960429390976,PCG
296,0.06299678263645227,0.2708936997960478,10.0,0.7285917984442141,0.08742846768080627,PCLN
297,-0.04767583448985571,-0.26858705171086916,11.0,0.5501901211922422,0.2853849733150078,PDCO
298,0.047936868367500836,0.14465578929333978,17.0,1.1657583549350823,0.27067006293257484,PEG
299,0.029518792677118797,0.06779039763538319,8.0,0.3329710546005042,0.051588488017754855,PEP
300,0.05038792376457118,0.15619580213363204,16.0,0.8826000741736743,0.22833900698348944,PFE
303,-0.018982674280828945,-0.04648088342054724,4.0,1.3565648728656545,0.06445800473333085,PG
304,0.12013124761023464,0.503288130117324,3.0,0.9567085538896186,0.06046333450439554,PHM
306,0.11024448632885973,0.41195273757341444,21.0,0.4896600517642222,0.22098157126114126,PKG
307,0.11925591462510521,0.3968009197023511,5.0,2.7641599374992074,0.049148726498956005,PKI
308,0.0517155433316136,0.1878242504798957,3.0,2.6790652283244443,0.30613857231081065,PLD
309,0.010067079466570275,0.0330917057303145,1.0,0.0213036565977743,0.0213036565977743,PM
311,0.0598124670968698,0.2380414728412974,2.0,2.2821015755532676,0.029341800077056383,PNR
312,0.004859976634025656,0.013148764801634516,26.0,0.4719384897647688,0.14651739542262562,PNW
314,-0.04567084313804201,-0.12098433471511938,14.0,0.6525307814384006,0.0920330070360405,PPL
315,0.016675203828517775,0.11022049368707865,7.0,0.9447182612227455,0.17276644633961658,PRGO
317,-0.03246332158831551,-0.11347270734521253,9.0,1.1671271952278421,0.09189636777622102,PSA
318,0.06069599763150054,0.1957399010386236,10.0,1.7091832217514855,0.17694903853171998,PSX
319,0.07210957261697587,0.36733150194322783,8.0,1.7383446825203608,0.2458177956015985,PVH
321,0.012096843720221056,0.07115080668998497,3.0,1.8779679573022559,0.18989561568090563,PXD
322,0.08261462482067598,0.26031086006389825,3.0,1.2307359857851123,0.05179985694290949,PX
324,-0.000740973988014807,-0.0040176208430666716,5.0,0.5878921657229351,0.09197577053529876,QCOM
325,0.040584629182378366,0.17697103902156464,5.0,2.014134819092109,0.19997793319700458,QRVO
327,-0.003579033642685764,-0.023009993845591326,4.0,1.5768146686729958,0.1728292797334152,REGN
328,-0.045131350182800345,-0.17307141770315304,1.0,0.03684823769297992,0.03684823769297992,REG
329,0.04915219440731592,0.2017594389426708,8.0,1.6697646879014492,0.11027636652173513,RE
332,0.11464239333192061,0.5577545038817358,3.0,3.90205367561586,0.14027151899052612,RHT
334,0.022296196409468255,0.13089674202793822,5.0,1.6881071933504908,0.1750609834530448,RL
335,0.10287704626899281,0.5062565452069897,1.0,0.016449623029472255,0.016449623029472255,RMD
337,0.09365503432534097,0.24338688058091462,15.0,0.8385965107482939,0.13211691424394004,AON
338,0.10309369915449541,0.3365993018839317,21.0,0.41354788297975176,0.1310701137864616,AOS
339,-0.04453254792962478,-0.3005808358015215,18.0,1.1612144040748553,0.5141016438613987,APA
340,0.00515439187643354,0.030800922097739214,16.0,0.950767892258819,0.30306660427460014,APC
341,0.054886356644129566,0.15631093040103838,24.0,1.3464216769132318,0.2797052238220302,APD
342,0.1190158735938778,0.29245951051267605,28.0,1.150897318890723,0.2909957550965524,APH
343,0.018064860667739765,0.0029006241327358406,1.0,0.01601931095018646,0.01601931095018646,APTV
344,0.04263396935089869,0.1299247108699737,1.0,-0.05561671373187194,-0.05561671373187194,ARE
346,0.09562147187841204,0.5828089880021153,2.0,20.856449198642323,0.06619345815887806,ATVI
347,-0.0209811947029986,-0.061801765023715705,14.0,0.6109296541185739,0.13141974555892957,AVB
348,0.06602955151572397,0.33456067867032846,3.0,2.9014121491960596,0.13078023542787454,AVGO
349,0.14533968967643887,0.48995437687503296,18.0,0.6879560979359286,0.2464184745212437,AVY
350,0.03393672663846585,0.1035338490589558,22.0,0.8712442314902942,0.31648839509831156,AWK
352,-0.04666921877491214,-0.33831855670917443,2.0,2.5842612248070385,0.033710109429893116,AYI
353,0.007056803216021197,0.03596167932752248,8.0,0.8200810672338645,0.12619730694255316,AZO
354,0.11735360144964306,0.41853598065677544,17.0,1.0019444905269586,0.23340544704388677,A
358,0.05556474714552334,0.25220130837423294,13.0,1.1857782416559568,0.27663833058067816,ROST
360,0.1394627553640078,0.42247016133504545,29.0,0.6045234481452593,0.27265307943685646,RTN
361,0.11831078007628447,0.46116096075745505,1.0,0.0782155272305909,0.0782155272305909,SBAC
362,0.11166525877100078,0.5100133159681802,10.0,0.44945947280057,0.15351270371521855,SCHW
363,-0.10021819329360902,-0.8295212844274057,15.0,1.3403436079726343,0.8517341204412062,RRC
364,-0.08783609738148135,-0.6045782716055372,2.0,2.109771118883003,0.05681887873995447,SCG
365,0.005368295521660776,0.01833001313422289,18.0,0.5030828729696628,0.18487745796679841,SBUX
366,0.12029963524313414,0.3916663153733314,19.0,0.20316679145134206,0.12313143332659422,SNPS
367,-0.011099262601373922,-0.03978765191598954,15.0,1.239508463177558,0.2419623233390781,SLG
368,0.05935590522358379,0.4527626816343965,8.0,0.5872701950063534,0.3537121409946694,STX
369,0.08035654505357229,0.26774129019613313,3.0,1.9593700355532915,0.06572027904195837,SYK
370,0.07058758437162393,0.28056959938186454,18.0,1.1101805832193534,0.4791421652043754,STZ
371,0.025846961368691503,0.12048674621530453,1.0,0.02777218756288997,0.02777218756288997,SYMC
373,0.023427172251626348,0.11833198632666053,12.0,1.8752518333573451,0.2994853970895841,TDG
374,0.01663903136104976,0.05731608525810772,12.0,1.7216950896676557,0.1567705258659246,TJX
375,0.10761405762059023,0.3235521020118176,24.0,1.3483231528864157,0.34436446581928026,SWK
376,0.03831053756846606,0.15191531786099421,2.0,2.304431710442378,0.23698151266316309,SYF
377,0.02035337354936784,0.07856126108717032,7.0,0.7812658837416417,0.0826281561428727,SNA
378,0.035680365945291136,0.12028068997567865,6.0,0.5651159127695762,0.06365713313389891,SYY
379,0.003813279674117557,0.017060890481802038,9.0,0.31890336707269773,0.037537659313206385,SRCL
380,0.02330700585859276,0.13712885433895805,2.0,1.3698903548562689,0.07582971535127818,TGT
381,0.06925093535042051,0.32019825025739523,18.0,0.6846362092225785,0.24583013986258875,SNI
382,-0.03720477573658745,-0.354884131767086,3.0,2.879761689255435,0.04441508632113965,SIG
383,0.0048983827797277335,0.014795831950481841,16.0,1.0217873806185753,0.20210775104571932,SRE
384,0.11523357416052014,0.39461720400015765,6.0,0.7478444256510479,0.06020482008878966,SPGI
385,-0.0036460160598525714,-0.013496961932650264,9.0,0.9091807363107572,0.12408603415940224,SEE
386,0.07611644181078353,0.3347536845645058,6.0,1.4395959384568953,0.19916509672842053,TIF
387,0.05559257534710511,0.32568932162114184,22.0,1.9792412123668892,0.5085039184254888,SWKS
388,-0.053979587594774676,-0.14389004532317673,5.0,1.2139217049912105,0.07105632466225915,SO
389,-0.016244596498252297,-0.06619186564759882,6.0,0.9646472093814541,0.06046857020471354,SJM
391,0.14801390290291086,0.5055826488949047,1.0,0.015166564792176145,0.015166564792176145,SHW
394,-0.02826355225786248,-0.10998090647743308,4.0,0.811568120010589,0.17398776667203542,SLB
396,-0.07502726268699644,-0.7040658879880292,6.0,1.7122409923426862,0.10066167967369768,UAA
397,0.09915654853794009,0.3742920600021872,14.0,1.0767277005058358,0.3147256401912768,TXT
398,0.027702537195552542,0.17463336396359497,7.0,3.8954250873629093,0.2672235945956211,UAL
399,0.10243487330296559,0.25972860062628667,14.0,0.31259799115019116,0.06978369075744367,TMK
400,-0.046053581109689955,-0.1775456343198245,1.0,0.11133069828722011,0.11133069828722011,UA
401,0.06843297996270187,0.37055615876236925,3.0,3.883622972710592,0.09725824702850742,TPR
403,0.006712838345877162,0.024482677540243025,15.0,2.342167490068581,0.22452695916832213,T
404,-0.0035519416814051275,-0.010683217353698704,7.0,1.5616174974131671,0.11519172229198522,UDR
405,0.0940297128759873,0.3327989687458771,2.0,3.101437444543026,0.04464964051846286,TMO
406,0.03608158687665425,0.09084342269776513,4.0,-0.25333515269479545,-0.011281507303474686,TWX
407,0.012914313472774918,0.06619311588632759,4.0,1.8510702051099581,0.1998505680644685,TSCO
408,0.1597971129459433,0.5679183569114195,14.0,1.6272690916411339,0.6517969827714322,TSS
409,-0.0037944120554444585,-0.01983270329944653,21.0,0.8833394752329369,0.44675191447880513,UHS
410,-0.003093636489344029,-0.01686015620430903,10.0,0.8443582571527898,0.22860851232469323,ULTA
413,0.10669280218126768,0.415166834411396,15.0,1.1691769981793831,0.19662845733456197,TXN
414,0.019468577249119427,0.09451306544691462,5.0,2.9040534278119945,0.13486810104804786,TSN
415,0.1326699670442778,0.5301386574151222,10.0,1.1365922944176208,0.1821841993361285,TROW
416,0.13495129235670592,0.8936897834066156,16.0,0.8305554823593884,0.3527615232081217,URI
417,0.06155058619814394,0.28421714607181725,10.0,0.5724429893482651,0.22489064802249575,VAR
418,-0.04794934536152759,-0.17333549939701254,4.0,2.3520747990288835,0.10587356722317895,VTR
419,-0.049971648377941595,-0.2424546785361824,10.0,0.5216716660022092,0.22080410647735194,VNO
420,-0.01803423668482491,-0.12738765731692103,11.0,0.5963098842656585,0.15979981671713006,VIAB
421,0.049466369175101346,0.1442254415486568,14.0,0.9420053367354904,0.11345669087510404,VRSK
422,0.025955659443960243,0.09213439366511034,14.0,1.5285929797944682,0.12316893027047097,VZ
425,-0.026927129577056157,-0.10529129531863002,3.0,0.26606478338887457,0.0065841862089161115,WBA
426,0.1094671497051313,0.38423877708374155,1.0,0.0071081708776127165,0.0071081708776127165,WAT
427,0.1027456177919775,0.4076608526031732,13.0,0.5272503012292526,0.05514312418212444,VFC
428,0.023595464189315872,0.12253821837098133,2.0,1.7155867534431888,0.039308392600112034,VMC
429,0.011074054378002244,0.037285061066409386,20.0,0.7241837405889898,0.29534206172643857,UPS
430,0.09757671253322332,0.3750320948530882,1.0,0.037679616817456005,0.037679616817456005,UNP
433,0.09201490308445563,0.7185819196782987,6.0,0.6460851651476603,0.27478803845172395,VRTX
434,0.09850591328456548,0.3022980818830384,6.0,0.6844562102342964,0.09854528506705956,VRSN
435,0.12811917845280021,0.3863960702162754,27.0,0.946459894408916,0.25895947789166834,V
436,0.06414126778073502,0.12572608334113755,11.0,0.9221267195399147,0.14733629574709073,WRK
437,-0.005628982288462746,-0.021174366559645885,6.0,0.6252627410589002,0.08218303895792178,WU
438,0.012998662167030882,0.06250036817150229,7.0,-0.059846012982620544,-0.018532262087893603,WMB
439,-0.01835988962473317,-0.09886722591703112,3.0,2.673944640278533,0.12455366862599468,XEC
440,-0.033228397360952136,-0.09245604365644833,12.0,1.3598812237373743,0.08548656561845257,XOM
442,0.11804856827342423,0.41037753082398054,16.0,0.6821498145210863,0.14684809817758326,XYL
443,0.044433350427779426,0.20836812537549831,10.0,1.0509144379989754,0.13427918829358843,XL
445,0.09899244665902023,0.26805985574249025,21.0,1.401050456181405,0.3278830014659851,YUM
447,0.11618703199900064,0.7739029556578668,3.0,3.469818075457123,0.13175108714452372,WYNN
449,0.13061393625742307,0.40617034306559274,1.0,0.039996078815802354,0.039996078815802354,ZTS
451,-0.021959508416069314,-0.12349224253762381,4.0,-0.2428185078463199,-0.03127328971289581,XRX
452,0.06256689393330456,0.2658647636765594,14.0,1.4653066744132894,0.2873795068316875,WFC
453,0.043094134763542714,0.17004758934576758,2.0,58.598968199587574,0.028332089025218058,ZBH
454,0.012255855923103666,0.03377875285387333,29.0,0.45690037308089576,0.15028667220865308,WEC
455,0.05206417451684091,0.1842950577739828,17.0,1.3285574722222613,0.386793965145244,WY
456,-0.005052314537848209,-0.020566836857398574,7.0,1.768027903924404,0.1670205463804437,XRAY
457,0.04775386305490572,0.05578294368254044,8.0,0.3843239745247681,0.04847519794905728,WLTW
458,0.11335725017144803,0.4084745351355501,14.0,0.7605895911631972,0.28209755057541286,WMT
459,0.15379076874227549,0.6059619657328067,1.0,0.03138045199366643,0.03138045199366643,WYN
460,0.016072260720442814,0.042566912105466925,19.0,2.949270568815813,0.31631071156311474,XEL
461,0.10530390007504802,0.33597443178893693,3.0,1.1371860737558064,0.05547293607027517,BAX
462,0.23288893131117094,0.9149808607004434,26.0,1.093432504884557,0.5656727602785834,BA
463,0.09447180556865875,0.3333957990844849,20.0,0.8261519224848557,0.26713743010559055,BBT
464,0.0926584099387702,0.6863103346603062,24.0,0.6136130371161302,0.7436439001091999,BBY
465,0.06818411855178493,0.24111683221874525,18.0,1.0843519751123867,0.3559505142398132,BDX
466,0.0380665761232216,0.1655196696452611,22.0,1.1331957927717395,0.3101285106948569,BEN
467,0.09007538691061448,0.3507912560185079,10.0,0.7560947186064347,0.14870097995885465,BF.B
468,0.0236195685130579,0.01573982620958969,3.0,-0.16872055011132278,-0.01365850079200066,BHF
469,-0.043055861177973984,-0.03972661946704481,3.0,1.429535023103355,0.133525339281714,BHGE
470,0.028176909968497168,0.13950126573820854,10.0,2.6573196399355874,0.2898223593906381,BIIB
471,0.075304379630655,0.24569796012633005,17.0,1.0020766434135502,0.3889091851057793,BK
472,0.12874488551578095,0.4143434130852488,11.0,0.8168263192204297,0.13572028539592904,BLK
473,0.00594305852288363,0.021742066128636384,10.0,1.2069201225569786,0.08883695976018902,BLL
474,0.04580151320178975,0.20749007843004497,2.0,1.6311852032142202,0.16257575193964757,BMY
476,0.05116339318726119,0.2023448467198079,11.0,1.1255332779861285,0.2424744554869875,BSX
477,0.09830041113556674,0.4848045609213457,16.0,2.482898493892835,0.5314784568089944,BWA
478,-0.001196158273270695,-0.00410372553702909,1.0,0.025975128390136264,0.025975128390136264,BXP
479,-0.037468267761326446,-0.22488973858050332,7.0,1.455800696123383,0.1338772221814768,CAG
480,0.005336840515960795,0.026322497938583322,9.0,0.8239301666717039,0.15625891887673848,CAH
481,0.14899125153471665,0.641059198004632,7.0,1.1503959483918513,0.08909429431078958,CAT
482,0.024403258320036467,0.1057434576059263,12.0,1.403940135511669,0.15771140854287974,CA
483,0.11554471351803924,0.47511613455880564,1.0,0.01577402787967717,0.01577402787967717,CBG
484,0.17261057578305716,0.6075749617941762,19.0,1.7195631094129518,0.2225721255964788,CBOE
485,-0.010410527420046133,-0.04520345662245806,6.0,2.3041384162796437,0.23054748875776987,CBS
486,0.06714376095015598,0.1813005651580636,18.0,0.9461583202648506,0.14790123181684367,CB
487,0.06489402818182848,0.218010438577512,1.0,0.05237373148256147,0.05237373148256147,CCI
489,0.10508041695154928,0.444581583263431,5.0,0.7827041247349265,0.14609760284611686,CDNS
490,-0.011543657025230447,-0.06676231866871929,1.0,-0.010493441599000668,-0.010493441599000668,CELG
491,0.04986562085714612,0.21751035324748924,4.0,1.0332717575256825,0.06184268354715319,CERN
492,0.09453583227399116,0.28772563604598844,2.0,-0.06451149505286573,-0.0025485515882847955,CFG
493,0.07898278235316791,0.6286768992319374,15.0,1.6697185932664784,0.5274782568268053,CF
494,0.024919501535124986,0.08089855091108811,21.0,0.6330665372322383,0.1885837675961556,CHD
495,-0.04839848631481542,-0.4782838687064118,5.0,1.2300321534527727,0.24435633577320162,CHK
496,0.08146791007944659,0.2938903137368689,13.0,1.300756377738132,0.29766585279223307,CHRW
497,0.07835187799825688,0.38469252274271015,16.0,0.5928707073564541,0.14983238268518556,CHTR
498,0.02051183413751615,0.06847681238864178,11.0,0.9944819866223081,0.09959869458149638,CINF
499,0.12498216329756633,0.45882818627430044,11.0,2.243389011088132,0.5099522406881565,CI
500,0.039892723607009566,0.1287839844318064,13.0,1.255488591485895,0.13937429940177293,CLX
